customer_id,total_orders,total_spend,average_order_value,first_purchase,last_purchase,total_returns,avg_discount_pct,discount_orders,distinct_categories,days_since_last_purchase,customer_span_days,purchase_frequency,return_rate,discount_usage_rate,favorite_category,avg_review_rating,n_reviews,site_visits_last_90d,avg_pages_per_visit,signup_date,region,acquisition_channel,age,primary_category,customer_tenure_days,customer_lifetime_value,will_purchase_next_60d,churned,churn_probability,predicted_churn,is_test_set
100091,16.0,16715.62,1044.72625,2024-01-23,2025-05-27,1.0,6.25,8.0,5.0,36.0,490.0,0.979591836734694,0.0625,0.5,Toys & Games,3.4125,8.0,13.0,5.666666666666667,2024-01-16,West,Direct,37,Toys & Games,533,11446.906754221389,0,1,0.6664164097381279,1,0
100092,7.0,6025.59,860.7985714285714,2024-11-05,2025-03-05,1.0,4.285714285714286,3.0,4.0,119.0,120.0,1.75,0.1428571428571428,0.4285714285714285,Grocery,3.1,3.0,9.0,6.0,2024-04-21,South,Organic Search,34,Grocery,437,5032.815446224256,1,0,0.7148083665673939,1,0
100094,17.0,17305.8,1017.9882352941175,2023-03-15,2025-05-29,2.0,4.411764705882353,5.0,4.0,34.0,806.0,0.6327543424317618,0.1176470588235294,0.2941176470588235,Fashion,3.466666666666667,9.0,10.0,8.666666666666666,2023-01-01,West,Referral,59,Fashion,913,6918.529025191676,0,1,0.6973077239115161,1,1
100095,8.0,6777.16,847.145,2024-10-19,2025-04-25,0.0,8.125,6.0,4.0,68.0,188.0,1.2765957446808511,0.0,0.75,Toys & Games,4.4,6.0,25.0,5.0,2024-10-18,Central,Direct,18,Toys & Games,257,9625.149416342412,1,0,0.27890091060559546,0,0
100096,3.0,1976.91,658.9699999999999,2025-03-31,2025-06-27,1.0,8.333333333333334,1.0,1.0,5.0,88.0,1.0227272727272727,0.3333333333333333,0.3333333333333333,Toys & Games,4.037037037037037,0.0,28.0,6.333333333333333,2025-03-27,Central,Organic Search,29,Toys & Games,97,7438.888144329897,1,0,0.2276726489501467,0,0
100097,15.0,17055.07,1137.0046666666667,2023-11-20,2025-06-17,1.0,5.666666666666667,6.0,4.0,15.0,575.0,0.7826086956521738,0.0666666666666666,0.4,Home & Kitchen,3.91,10.0,23.0,5.333333333333333,2023-10-14,West,Organic Search,51,Home & Kitchen,627,9928.390031897929,1,0,0.36204362749712243,0,1
100098,12.0,10934.17,911.1808333333332,2024-07-19,2025-05-20,0.0,5.0,4.0,6.0,43.0,305.0,1.180327868852459,0.0,0.3333333333333333,Grocery,4.016666666666667,6.0,18.0,5.333333333333333,2024-06-26,East,Direct,29,Grocery,371,10757.337061994607,1,0,0.3557586114262702,0,0
100099,19.0,15899.66,836.8242105263158,2024-02-24,2025-06-21,2.0,3.421052631578948,6.0,3.0,11.0,483.0,1.1801242236024845,0.1052631578947368,0.3157894736842105,Toys & Games,3.9444444444444446,9.0,18.0,5.0,2024-02-22,East,Email,43,Toys & Games,496,11700.354637096774,1,0,0.3278331441482652,0,1
100100,10.0,8662.07,866.207,2024-05-27,2025-05-17,0.0,5.0,4.0,5.0,46.0,355.0,0.8450704225352113,0.0,0.4,Grocery,3.88,5.0,16.0,3.333333333333333,2024-05-24,Central,Paid Ads,41,Grocery,404,7825.880074257425,0,1,0.5146903530036059,1,0
100102,4.0,8501.73,2125.4325,2025-02-07,2025-06-08,0.0,5.0,2.0,2.0,24.0,121.0,0.9917355371900828,0.0,0.5,Home & Kitchen,4.65,2.0,22.0,5.333333333333333,2025-02-05,Central,Paid Ads,56,Home & Kitchen,147,21109.73775510204,1,0,0.22735919840680302,0,0
100103,6.0,4731.57,788.5949999999999,2025-02-19,2025-05-10,0.0,5.0,3.0,2.0,53.0,80.0,2.25,0.0,0.5,Beauty & Personal Care,4.15,2.0,14.0,5.333333333333333,2025-02-12,West,Referral,38,Beauty & Personal Care,140,12335.878928571428,1,0,0.3250600361470226,0,1
100104,19.0,28915.6,1521.8736842105263,2023-07-27,2025-06-12,2.0,5.526315789473684,8.0,6.0,20.0,686.0,0.8309037900874635,0.1052631578947368,0.4210526315789473,Sports & Outdoors,4.033333333333333,9.0,13.0,6.666666666666667,2023-06-04,West,Social Media,18,Sports & Outdoors,759,13905.393939393938,0,1,0.5043816061079811,1,1
100105,9.0,10145.75,1127.3055555555557,2024-07-09,2025-03-16,1.0,3.888888888888889,4.0,4.0,108.0,250.0,1.0799999999999998,0.1111111111111111,0.4444444444444444,Fashion,4.5,4.0,15.0,4.0,2024-06-14,East,Email,27,Fashion,383,9668.926240208875,0,1,0.5840625228501207,1,0
100106,19.0,15649.4,823.6526315789473,2023-12-23,2025-05-12,0.0,4.473684210526316,5.0,5.0,51.0,506.0,1.1264822134387351,0.0,0.2631578947368421,Books,4.046666666666667,15.0,25.0,8.0,2023-12-22,Central,Organic Search,59,Books,558,10236.6146953405,1,0,0.23504159061990484,0,0
100107,7.0,5037.89,719.6985714285714,2024-10-15,2025-03-01,0.0,3.571428571428572,2.0,3.0,123.0,137.0,1.5328467153284673,0.0,0.2857142857142857,Beauty & Personal Care,4.7,2.0,11.0,5.666666666666667,2024-10-03,West,Email,19,Beauty & Personal Care,272,6760.403860294118,1,0,0.5340562306857974,1,0
100108,4.0,3173.9,793.475,2024-02-13,2024-12-03,1.0,8.75,2.0,3.0,211.0,294.0,0.4081632653061224,0.25,0.5,Beauty & Personal Care,4.8,1.0,7.0,5.0,2023-11-30,North,Organic Search,40,Beauty & Personal Care,580,1997.368103448276,0,1,0.8529115020637719,1,0
100109,10.0,7775.56,777.556,2024-08-14,2025-04-21,0.0,4.5,3.0,4.0,72.0,250.0,1.2,0.0,0.3,Grocery,4.3,5.0,13.0,3.6666666666666665,2024-08-13,West,Direct,18,Grocery,323,8786.623529411765,1,0,0.4686920347513869,0,0
100110,10.0,8095.18,809.518,2024-10-07,2025-05-12,1.0,6.5,4.0,3.0,51.0,217.0,1.3824884792626728,0.1,0.4,Toys & Games,3.283333333333333,6.0,14.0,6.0,2024-09-03,West,Organic Search,20,Toys & Games,302,9783.909602649006,0,1,0.6955542501287804,1,0
100111,14.0,11519.37,822.8121428571428,2024-05-15,2025-06-13,1.0,4.642857142857143,7.0,4.0,19.0,394.0,1.065989847715736,0.0714285714285714,0.5,Fashion,4.3,8.0,23.0,6.666666666666667,2024-04-23,Central,Organic Search,44,Fashion,435,9665.678275862068,1,0,0.21593479955217285,0,1
100112,18.0,25858.07,1436.5594444444444,2024-06-27,2025-06-16,2.0,10.27777777777778,12.0,3.0,16.0,354.0,1.5254237288135593,0.1111111111111111,0.6666666666666666,Sports & Outdoors,4.344444444444445,9.0,17.0,6.333333333333333,2024-05-24,Central,Organic Search,35,Sports & Outdoors,404,23361.87017326733,1,0,0.20391420815630631,0,0
100113,37.0,34791.01,940.2975675675676,2023-01-01,2025-06-14,3.0,5.0,16.0,8.0,18.0,895.0,1.240223463687151,0.081081081081081,0.4324324324324324,Beauty & Personal Care,4.004545454545455,22.0,27.0,4.666666666666667,2023-01-01,Central,Organic Search,30,Beauty & Personal Care,913,13908.782749178532,1,0,0.2319516985893558,0,0
100114,8.0,12364.36,1545.545,2025-03-05,2025-07-01,1.0,6.25,5.0,3.0,1.0,118.0,2.0338983050847457,0.125,0.625,Fashion,4.1000000000000005,6.0,29.0,4.666666666666667,2025-02-07,North,Paid Ads,26,Fashion,145,31124.078620689656,1,0,0.23127298179699068,0,0
100115,3.0,1898.62,632.8733333333333,2025-05-23,2025-06-08,0.0,0.0,0.0,2.0,24.0,16.0,5.625,0.0,0.0,Books,4.037037037037037,0.0,10.0,6.5,2025-05-19,West,Referral,18,Books,44,15749.91590909091,1,0,0.3743143191996284,0,0
100116,7.0,8688.66,1241.2371428571428,2024-05-15,2025-04-09,1.0,7.857142857142857,4.0,3.0,84.0,329.0,0.6382978723404256,0.1428571428571428,0.5714285714285714,Books,2.0,2.0,16.0,6.666666666666667,2024-03-01,Central,Direct,42,Books,488,6498.690368852459,0,1,0.7066004617735545,1,0
100117,7.0,6266.96,895.28,2025-01-29,2025-07-01,0.0,3.571428571428572,2.0,2.0,1.0,153.0,1.3725490196078431,0.0,0.2857142857142857,Grocery,3.9333333333333336,3.0,20.0,5.666666666666667,2025-01-12,Central,Social Media,31,Grocery,171,13376.844444444445,1,0,0.25557090947316874,0,0
100119,3.0,1189.52,396.50666666666666,2025-04-30,2025-05-25,0.0,15.0,3.0,2.0,38.0,25.0,3.6,0.0,1.0,Grocery,4.066666666666666,3.0,14.0,1.3333333333333333,2025-03-19,Central,Paid Ads,35,Grocery,105,4134.998095238096,1,0,0.4632522202458751,0,0
100120,46.0,59054.25,1283.7880434782608,2023-01-06,2025-05-10,2.0,3.695652173913044,15.0,7.0,53.0,855.0,1.6140350877192982,0.0434782608695652,0.3260869565217391,Fashion,4.523076923076923,26.0,33.0,4.666666666666667,2023-01-01,Central,Email,41,Fashion,913,23608.763691128148,1,0,0.09898560123391578,0,1
100121,4.0,8223.15,2055.7875,2025-05-25,2025-06-15,0.0,7.5,3.0,1.0,17.0,21.0,5.714285714285714,0.0,0.75,Home & Kitchen,4.65,2.0,17.0,5.666666666666667,2025-02-12,North,Organic Search,32,Home & Kitchen,140,21438.926785714284,1,0,0.2629963692684195,0,0
100122,1.0,684.99,684.99,2025-06-25,2025-06-25,0.0,10.0,1.0,1.0,7.0,1.0,30.0,0.0,1.0,Beauty & Personal Care,4.5,1.0,8.0,4.0,2025-06-22,Central,Paid Ads,36,Beauty & Personal Care,10,25002.135,1,0,0.3047220342640963,0,0
100123,15.0,11659.85,777.3233333333334,2023-01-04,2025-05-02,0.0,9.666666666666666,9.0,1.0,61.0,849.0,0.5300353356890459,0.0,0.6,Beauty & Personal Care,3.942857142857143,7.0,13.0,5.0,2023-01-01,West,Organic Search,35,Beauty & Personal Care,913,4661.385815991238,1,0,0.5379186666993653,1,0
100124,4.0,14751.660000000002,3687.915,2025-04-03,2025-05-31,2.0,7.5,2.0,2.0,32.0,58.0,2.0689655172413794,0.5,0.5,Electronics,4.5,3.0,11.0,5.0,2025-03-25,East,Organic Search,27,Electronics,99,54387.43333333334,0,1,0.5339694127420761,1,0
100125,28.0,40004.19,1428.7210714285716,2023-01-01,2025-06-04,1.0,3.75,8.0,7.0,28.0,885.0,0.9491525423728814,0.0357142857142857,0.2857142857142857,Fashion,3.778571428571429,14.0,18.0,6.0,2023-01-01,North,Social Media,35,Fashion,913,15992.912760131438,1,0,0.3282184284673174,0,1
100126,17.0,23400.58,1376.504705882353,2024-10-28,2025-07-02,2.0,7.352941176470588,6.0,4.0,0.0,247.0,2.064777327935223,0.1176470588235294,0.3529411764705882,Fashion,4.136363636363637,11.0,28.0,6.333333333333333,2024-10-14,Central,Organic Search,43,Fashion,261,32724.94904214559,0,1,0.2654603867797889,0,0
100127,46.0,76568.05,1664.522826086957,2023-01-03,2025-07-01,3.0,1.3043478260869563,4.0,7.0,1.0,910.0,1.5164835164835166,0.0652173913043478,0.0869565217391304,Toys & Games,4.168,25.0,26.0,3.333333333333333,2023-01-01,South,Organic Search,46,Toys & Games,913,30610.447152245342,1,0,0.11955330216271678,0,0
100128,6.0,7584.98,1264.1633333333334,2024-09-12,2025-04-20,1.0,1.6666666666666667,1.0,2.0,73.0,220.0,0.8181818181818182,0.1666666666666666,0.1666666666666666,Toys & Games,4.225,4.0,6.0,3.6666666666666665,2024-09-09,East,Email,43,Toys & Games,296,9353.10033783784,1,0,0.6047743214429324,1,0
100129,26.0,49698.04,1911.4630769230769,2024-02-17,2025-06-20,3.0,2.6923076923076925,9.0,6.0,12.0,489.0,1.5950920245398772,0.1153846153846153,0.3461538461538461,Home & Kitchen,3.933333333333333,15.0,18.0,8.666666666666666,2024-01-13,South,Organic Search,27,Home & Kitchen,536,33842.88171641791,1,0,0.26593286796434673,0,1
100130,7.0,6124.87,874.9814285714285,2024-08-29,2025-04-04,1.0,1.4285714285714286,1.0,3.0,89.0,218.0,0.963302752293578,0.1428571428571428,0.1428571428571428,Sports & Outdoors,4.0,2.0,12.0,5.666666666666667,2024-08-07,Central,Social Media,41,Sports & Outdoors,329,6795.0685410334345,0,1,0.552254881512915,1,1
100131,8.0,8611.02,1076.3775,2024-09-27,2025-06-08,0.0,6.25,5.0,4.0,24.0,254.0,0.9448818897637796,0.0,0.625,Beauty & Personal Care,3.9,5.0,26.0,5.0,2024-09-07,East,Paid Ads,40,Beauty & Personal Care,298,10547.054697986578,1,0,0.2654347120979009,0,0
100132,11.0,14576.3,1325.1181818181817,2024-04-13,2025-06-01,0.0,5.0,3.0,3.0,31.0,414.0,0.7971014492753623,0.0,0.2727272727272727,Home & Kitchen,2.6,5.0,16.0,6.0,2024-04-02,North,Direct,27,Home & Kitchen,456,11667.433114035088,0,1,0.6208110282528506,1,0
100133,9.0,10662.21,1184.6899999999998,2024-01-11,2024-11-05,0.0,7.222222222222222,4.0,4.0,239.0,299.0,0.903010033444816,0.0,0.4444444444444444,Sports & Outdoors,4.65,4.0,8.0,3.333333333333333,2023-12-29,North,Referral,29,Sports & Outdoors,551,7062.988475499092,0,1,0.8142136887656508,1,0
100134,12.0,9944.13,828.6775000000001,2024-06-12,2025-06-24,1.0,6.25,7.0,4.0,8.0,377.0,0.9549071618037136,0.0833333333333333,0.5833333333333334,Toys & Games,4.029999999999999,10.0,22.0,6.0,2024-05-01,Central,Organic Search,42,Toys & Games,427,8500.251639344264,0,1,0.3782224635040201,0,0
100135,7.0,7632.01,1090.287142857143,2024-09-05,2025-02-07,1.0,7.857142857142857,4.0,3.0,145.0,155.0,1.3548387096774193,0.1428571428571428,0.5714285714285714,Fashion,3.65,4.0,7.0,3.0,2024-06-06,South,Direct,50,Fashion,391,7124.510613810741,0,1,0.7976277205144849,1,0
100136,8.0,6108.3,763.5375,2025-01-11,2025-06-29,1.0,7.5,3.0,5.0,3.0,169.0,1.4201183431952662,0.125,0.375,Fashion,4.1,4.0,32.0,6.0,2025-01-10,West,Paid Ads,18,Fashion,173,12887.453757225434,1,0,0.18831381265438188,0,0
100137,19.0,17254.850000000002,908.15,2024-07-26,2025-06-24,2.0,5.0,6.0,5.0,8.0,333.0,1.7117117117117118,0.1052631578947368,0.3157894736842105,Toys & Games,4.266666666666667,12.0,21.0,5.333333333333333,2024-07-26,North,Paid Ads,53,Toys & Games,341,18469.26759530792,0,1,0.2887860789466911,0,0
100138,44.0,31515.46,716.2604545454545,2023-02-07,2025-06-04,2.0,4.431818181818182,16.0,8.0,28.0,848.0,1.5566037735849056,0.0454545454545454,0.3636363636363636,Books,4.15,26.0,25.0,8.0,2023-01-01,Central,Referral,47,Books,913,12599.280284775465,1,0,0.08908388587778919,0,0
100139,2.0,2132.13,1066.065,2025-03-06,2025-06-21,1.0,10.0,1.0,2.0,11.0,107.0,0.5607476635514018,0.5,0.5,Fashion,4.3,1.0,22.0,5.333333333333333,2025-01-19,West,Referral,37,Fashion,164,4745.289329268293,1,0,0.3084324821161157,0,0
100140,30.0,80037.54000000001,2667.918,2024-03-25,2025-06-16,1.0,6.833333333333333,14.0,7.0,16.0,448.0,2.008928571428571,0.0333333333333333,0.4666666666666667,Electronics,4.542857142857143,14.0,38.0,8.333333333333334,2024-03-22,South,Paid Ads,32,Electronics,467,62556.10728051393,1,0,0.11384926096635108,0,0
100141,41.0,23184.34,565.4717073170732,2023-01-18,2025-07-02,1.0,8.292682926829269,25.0,7.0,0.0,896.0,1.3727678571428572,0.024390243902439,0.6097560975609756,Books,4.0200000000000005,20.0,23.0,6.666666666666667,2023-01-06,Central,Paid Ads,39,Books,908,9319.69614537445,1,0,0.1495232643678341,0,0
100142,14.0,11578.02,827.0014285714286,2024-05-03,2025-05-18,0.0,0.0,0.0,4.0,45.0,380.0,1.105263157894737,0.0,0.0,Beauty & Personal Care,3.8,7.0,18.0,6.0,2023-12-25,South,Organic Search,27,Beauty & Personal Care,555,7614.373513513514,1,0,0.4085467434002038,0,1
100143,11.0,13720.92,1247.3563636363635,2023-06-29,2025-05-06,1.0,2.272727272727273,1.0,5.0,57.0,677.0,0.4874446085672083,0.0909090909090909,0.0909090909090909,Fashion,3.84,5.0,5.0,5.0,2023-05-29,Central,Social Media,33,Fashion,765,6546.58274509804,0,1,0.736571704404255,1,0
100144,1.0,531.53,531.53,2025-04-22,2025-04-22,0.0,15.0,1.0,1.0,71.0,1.0,30.0,0.0,1.0,Books,3.9,1.0,22.0,6.333333333333333,2025-03-27,East,Direct,18,Books,97,2000.0871134020615,1,0,0.44965002359759987,0,1
100145,19.0,47361.68,2492.72,2024-04-03,2025-06-27,1.0,4.473684210526316,6.0,6.0,5.0,450.0,1.2666666666666666,0.0526315789473684,0.3157894736842105,Electronics,3.945454545454545,11.0,22.0,4.0,2024-03-21,East,Paid Ads,18,Electronics,468,36938.06239316239,1,0,0.21693425496120664,0,0
100146,5.0,19123.31,3824.662,2024-11-22,2025-05-21,2.0,3.0,1.0,2.0,42.0,180.0,0.8333333333333334,0.4,0.2,Home & Kitchen,3.733333333333333,3.0,11.0,3.0,2024-09-23,North,Direct,60,Home & Kitchen,282,24751.80195035461,0,1,0.6537704427882276,1,0
100147,4.0,7493.18,1873.295,2024-09-22,2025-03-12,1.0,5.0,2.0,4.0,112.0,171.0,0.7017543859649122,0.25,0.5,Electronics,4.35,2.0,16.0,3.0,2024-09-11,South,Organic Search,35,Fashion,294,9302.757482993198,1,0,0.4676541354735761,0,1
100148,17.0,10401.34,611.8435294117647,2023-01-13,2025-03-19,0.0,5.882352941176471,10.0,4.0,105.0,796.0,0.6407035175879396,0.0,0.5882352941176471,Grocery,3.0545454545454547,11.0,7.0,3.0,2023-01-01,North,Email,37,Grocery,913,4158.257502738225,0,1,0.8297306483495005,1,0
100149,11.0,17296.84,1572.44,2024-09-23,2025-06-15,1.0,6.818181818181818,6.0,5.0,17.0,265.0,1.2452830188679245,0.0909090909090909,0.5454545454545454,Fashion,4.2875,8.0,17.0,7.0,2024-09-07,Central,Direct,34,Fashion,298,21185.726845637582,1,0,0.25632315085800444,0,0
100150,8.0,6618.28,827.285,2024-03-21,2025-06-08,0.0,6.25,4.0,4.0,24.0,444.0,0.5405405405405405,0.0,0.5,Fashion,2.783333333333333,6.0,3.0,6.333333333333333,2024-03-09,North,Referral,25,Fashion,480,5032.650416666666,1,0,0.7135048683804603,1,0
100151,1.0,1242.31,1242.31,2025-06-23,2025-06-23,0.0,0.0,0.0,1.0,9.0,1.0,30.0,0.0,0.0,Sports & Outdoors,2.1,1.0,8.0,3.0,2025-06-22,North,Organic Search,31,Sports & Outdoors,10,45344.315,1,0,0.5011656533278505,1,1
100152,29.0,83448.69,2877.5410344827587,2023-01-03,2025-06-15,2.0,5.344827586206897,11.0,7.0,17.0,894.0,0.9731543624161072,0.0689655172413793,0.3793103448275862,Electronics,3.98,15.0,18.0,7.333333333333333,2023-01-01,North,Paid Ads,36,Electronics,913,33361.195892661555,0,1,0.2855449691793945,0,1
100153,32.0,44613.53,1394.1728125,2023-07-09,2025-06-21,2.0,3.4375,8.0,7.0,11.0,713.0,1.3464235624123422,0.0625,0.25,Sports & Outdoors,4.16875,16.0,36.0,4.333333333333333,2023-07-01,Central,Organic Search,32,Sports & Outdoors,732,22245.817554644807,1,0,0.14699653605254415,0,0
100154,15.0,48108.06,3207.204,2024-07-19,2025-06-29,2.0,3.0,3.0,4.0,3.0,345.0,1.3043478260869563,0.1333333333333333,0.2,Electronics,3.92,10.0,26.0,8.0,2024-07-14,Central,Social Media,26,Electronics,353,49743.46147308782,1,0,0.19358226247942834,0,0
100155,4.0,12294.38,3073.5950000000003,2025-01-04,2025-02-22,1.0,7.5,2.0,1.0,130.0,49.0,2.4489795918367347,0.25,0.5,Electronics,3.1,2.0,7.0,4.666666666666667,2024-10-05,West,Direct,40,Electronics,270,16620.18037037037,0,1,0.7027201991489066,1,1
100156,20.0,33126.119999999995,1656.3059999999998,2023-11-23,2025-03-04,1.0,6.5,10.0,5.0,120.0,467.0,1.284796573875803,0.05,0.5,Home & Kitchen,4.1625,16.0,16.0,5.0,2023-11-11,North,Paid Ads,37,Home & Kitchen,599,20185.3652754591,1,0,0.3277161867791115,0,1
100157,22.0,16430.03,746.8195454545454,2023-05-25,2025-06-26,2.0,7.954545454545454,11.0,3.0,6.0,763.0,0.8650065530799476,0.0909090909090909,0.5,Toys & Games,4.1066666666666665,15.0,15.0,6.0,2023-01-14,East,Organic Search,39,Toys & Games,900,6663.289944444444,0,1,0.4850802733629697,0,0
100158,20.0,21145.21,1057.2605,2023-01-12,2025-07-02,0.0,5.75,11.0,4.0,0.0,902.0,0.6651884700665188,0.0,0.55,Fashion,4.26,15.0,11.0,3.6666666666666665,2023-01-01,Central,Organic Search,42,Fashion,913,8453.451971522452,1,0,0.4828029785133684,0,0
100159,15.0,17818.97,1187.9313333333334,2023-08-03,2025-06-02,2.0,5.333333333333333,5.0,4.0,30.0,669.0,0.6726457399103138,0.1333333333333333,0.3333333333333333,Fashion,4.163636363636363,11.0,16.0,6.333333333333333,2023-07-19,North,Social Media,33,Fashion,714,9109.137324929972,0,1,0.5365526201324969,1,0
100160,20.0,14075.98,703.799,2024-07-29,2025-06-25,2.0,8.5,11.0,6.0,7.0,331.0,1.8126888217522656,0.1,0.55,Books,4.04,10.0,23.0,4.333333333333333,2024-06-01,West,Social Media,33,Books,396,12974.072474747474,0,1,0.26391478787931233,0,1
100161,8.0,8706.52,1088.315,2023-06-30,2024-12-22,0.0,1.875,1.0,3.0,192.0,541.0,0.44362292051756,0.0,0.125,Grocery,4.16,5.0,6.0,4.0,2023-04-27,North,Organic Search,51,Grocery,797,3987.3021329987455,1,0,0.7684049684760795,1,0
100162,13.0,24848.43,1911.4176923076925,2023-08-19,2025-05-09,0.0,4.615384615384615,4.0,4.0,54.0,629.0,0.6200317965023848,0.0,0.3076923076923077,Home & Kitchen,3.8,8.0,15.0,4.0,2023-08-10,Central,Email,24,Home & Kitchen,692,13106.469580924855,1,0,0.4674737588584296,0,0
100163,17.0,21436.92,1260.995294117647,2024-06-02,2025-05-28,1.0,8.529411764705882,9.0,5.0,35.0,360.0,1.4166666666666667,0.0588235294117647,0.5294117647058824,Home & Kitchen,3.73,10.0,18.0,4.333333333333333,2024-05-31,East,Organic Search,18,Home & Kitchen,397,19709.007052896726,0,1,0.40876048147517047,0,1
100164,10.0,13794.820000000002,1379.4820000000002,2023-10-13,2025-03-01,0.0,10.0,6.0,3.0,123.0,505.0,0.5940594059405941,0.0,0.6,Fashion,3.82,5.0,13.0,4.666666666666667,2023-08-25,Central,Social Media,41,Fashion,677,7437.384490398819,1,0,0.612615870406833,1,0
100165,12.0,18192.71,1516.059166666667,2023-09-06,2025-06-26,2.0,0.8333333333333334,1.0,6.0,6.0,659.0,0.5462822458270107,0.1666666666666666,0.0833333333333333,Home & Kitchen,4.0285714285714285,7.0,17.0,4.0,2023-09-04,East,Paid Ads,28,Home & Kitchen,667,9955.53095952024,0,1,0.44013005927888976,0,1
100166,11.0,52913.2,4810.290909090909,2024-07-21,2025-04-28,0.0,4.545454545454546,4.0,3.0,65.0,281.0,1.1743772241992882,0.0,0.3636363636363636,Electronics,3.5,7.0,8.0,8.0,2024-07-16,West,Organic Search,23,Electronics,351,55023.69800569801,1,0,0.604980197854173,1,1
100167,9.0,25615.44,2846.16,2025-01-19,2025-06-12,2.0,3.888888888888889,2.0,3.0,20.0,144.0,1.875,0.2222222222222222,0.2222222222222222,Electronics,4.5,4.0,24.0,4.666666666666667,2024-11-23,Central,Referral,44,Electronics,221,42306.04343891403,1,0,0.1895996243704067,0,0
100168,5.0,5976.53,1195.306,2024-02-04,2024-11-15,0.0,2.0,1.0,2.0,229.0,285.0,0.5263157894736842,0.0,0.2,Sports & Outdoors,4.48,5.0,12.0,3.6666666666666665,2023-10-17,South,Referral,33,Sports & Outdoors,624,3495.886939102564,0,1,0.7581658164395766,1,0
100169,2.0,2072.2200000000003,1036.11,2025-05-11,2025-06-18,0.0,0.0,0.0,2.0,14.0,38.0,1.5789473684210529,0.0,0.0,Home & Kitchen,4.0,1.0,6.0,5.0,2025-03-10,West,Paid Ads,21,Home & Kitchen,114,6634.739473684212,1,0,0.4955262128166823,0,0
100170,3.0,2595.24,865.0799999999999,2025-06-04,2025-06-23,0.0,1.6666666666666667,1.0,2.0,9.0,19.0,4.736842105263158,0.0,0.3333333333333333,Sports & Outdoors,3.9,2.0,17.0,4.666666666666667,2025-04-14,East,Email,56,Sports & Outdoors,79,11990.66582278481,1,0,0.27626366123346235,0,0
100171,19.0,12441.48,654.8147368421053,2024-05-16,2025-06-19,0.0,4.473684210526316,10.0,5.0,13.0,399.0,1.4285714285714286,0.0,0.5263157894736842,Books,4.375,8.0,30.0,6.666666666666667,2024-03-03,East,Social Media,18,Books,486,9343.90987654321,1,0,0.19201420195331725,0,0
100172,12.0,43151.68,3595.9733333333334,2023-10-31,2025-02-05,1.0,7.083333333333333,6.0,5.0,147.0,463.0,0.7775377969762419,0.0833333333333333,0.5,Electronics,3.8857142857142857,7.0,14.0,5.666666666666667,2023-10-30,West,Paid Ads,34,Electronics,611,25778.008510638298,1,0,0.5223160155992396,1,0
100173,5.0,4470.39,894.0780000000001,2024-04-15,2025-05-28,0.0,7.0,3.0,3.0,35.0,408.0,0.3676470588235294,0.0,0.6,Beauty & Personal Care,3.925,4.0,11.0,6.0,2024-03-06,South,Direct,18,Beauty & Personal Care,483,3378.245031055901,1,0,0.5386372775609324,1,0
100174,9.0,6198.28,688.6977777777778,2024-04-24,2025-05-24,0.0,5.555555555555555,3.0,3.0,39.0,395.0,0.6835443037974683,0.0,0.3333333333333333,Beauty & Personal Care,3.35,4.0,13.0,5.0,2024-01-22,North,Direct,37,Beauty & Personal Care,527,4292.926375711575,1,0,0.6379152952332867,1,0
