customer_id,signup_date,region,acquisition_channel,age,primary_category
100533,2024-12-23,East,Paid Ads,44,Grocery
100534,2025-03-21,South,Referral,25,Electronics
100535,2023-01-01,Central,Paid Ads,35,Home & Kitchen
100536,2024-08-26,West,Referral,22,Grocery
100537,2024-09-05,East,Email,35,Books
100538,2025-02-19,East,Email,33,Fashion
100539,2023-01-01,East,Organic Search,41,Sports & Outdoors
100540,2024-12-10,West,Organic Search,54,Fashion
100541,2024-03-29,South,Organic Search,30,Beauty & Personal Care
100542,2024-01-14,Central,Social Media,18,Beauty & Personal Care
100543,2024-05-17,South,Organic Search,32,Electronics
100544,2025-05-10,North,Paid Ads,38,Books
100545,2023-10-10,West,Email,37,Books
100546,2024-12-12,West,Direct,33,Books
100547,2023-08-04,South,Email,51,Books
100548,2024-07-16,West,Organic Search,36,Fashion
100549,2023-12-19,West,Social Media,33,Fashion
100550,2023-01-01,West,Organic Search,26,Fashion
100551,2023-10-28,Central,Paid Ads,18,Fashion
100552,2023-12-08,Central,Paid Ads,38,Home & Kitchen
100553,2023-09-18,East,Direct,37,Fashion
100554,2025-01-26,South,Referral,23,Toys & Games
100555,2023-07-13,North,Organic Search,34,Electronics
100556,2024-09-17,East,Referral,33,Grocery
100557,2024-09-08,West,Direct,28,Fashion
100558,2024-05-28,West,Organic Search,26,Beauty & Personal Care
100559,2024-10-12,North,Email,39,Fashion
100560,2025-03-06,West,Organic Search,32,Grocery
100561,2024-06-23,West,Organic Search,28,Electronics
100562,2024-09-07,West,Direct,25,Fashion
100563,2024-09-17,East,Organic Search,33,Toys & Games
100564,2024-07-26,North,Referral,45,Fashion
100565,2025-07-21,East,Organic Search,37,Fashion
100566,2024-09-15,West,Social Media,32,Fashion
100567,2023-01-01,East,Social Media,38,Electronics
100568,2023-01-01,East,Direct,50,Fashion
100569,2024-06-12,East,Email,40,Fashion
100570,2024-06-23,East,Referral,37,Fashion
100571,2025-08-04,South,Paid Ads,42,Electronics
100572,2024-11-29,West,Organic Search,33,Beauty & Personal Care
100573,2023-09-23,South,Referral,37,Books
100574,2024-10-19,East,Social Media,29,Books
100575,2023-04-05,East,Organic Search,18,Fashion
100576,2023-05-11,West,Direct,38,Books
100577,2024-12-04,Central,Paid Ads,38,Grocery
100578,2024-05-17,West,Organic Search,31,Toys & Games
100579,2023-01-01,North,Direct,46,Grocery
100580,2025-05-13,West,Social Media,27,Electronics
100581,2024-10-13,South,Referral,18,Toys & Games
100582,2025-05-25,North,Organic Search,27,Fashion
100583,2025-02-09,North,Paid Ads,18,Electronics
100584,2023-01-01,Central,Referral,38,Home & Kitchen
100585,2024-10-13,East,Organic Search,26,Fashion
100586,2025-07-06,South,Referral,45,Books
100587,2025-03-07,North,Organic Search,45,Toys & Games
100588,2025-06-05,West,Organic Search,24,Sports & Outdoors
100589,2024-05-03,West,Organic Search,26,Books
100590,2024-01-20,South,Paid Ads,40,Fashion
100591,2023-07-05,North,Organic Search,45,Sports & Outdoors
100592,2023-10-19,South,Email,18,Fashion
100593,2025-05-07,West,Social Media,38,Fashion
100594,2024-02-11,North,Organic Search,18,Home & Kitchen
100595,2024-08-09,South,Social Media,28,Grocery
100596,2023-04-17,North,Organic Search,47,Fashion
100597,2023-08-25,East,Paid Ads,68,Grocery
100598,2023-01-01,North,Direct,32,Home & Kitchen
100599,2025-02-22,North,Referral,21,Electronics
100600,2025-03-18,North,Referral,29,Books
100601,2024-11-15,West,Paid Ads,35,Books
100602,2024-07-28,East,Organic Search,27,Toys & Games
100603,2024-12-30,Central,Email,24,Fashion
100604,2025-02-12,South,Social Media,30,Electronics
100605,2024-03-08,South,Social Media,39,Home & Kitchen
100606,2024-11-15,South,Direct,33,Fashion
100607,2025-01-08,Central,Paid Ads,25,Beauty & Personal Care
100608,2025-05-08,East,Email,27,Beauty & Personal Care
100609,2025-07-31,South,Social Media,30,Fashion
100610,2023-01-01,West,Organic Search,24,Toys & Games
100611,2023-01-01,East,Organic Search,27,Fashion
100612,2023-08-10,North,Social Media,42,Fashion
100613,2023-12-06,West,Paid Ads,32,Home & Kitchen
100614,2024-12-07,North,Referral,18,Beauty & Personal Care
100615,2023-11-18,North,Referral,46,Beauty & Personal Care
100616,2025-03-29,West,Paid Ads,39,Books
100617,2024-05-25,East,Social Media,19,Electronics
100618,2025-01-25,South,Social Media,30,Toys & Games
100619,2023-11-16,North,Paid Ads,26,Electronics
100620,2023-01-01,East,Direct,42,Books
100621,2025-03-08,West,Organic Search,30,Beauty & Personal Care
100622,2024-11-26,South,Direct,34,Fashion
100623,2024-06-01,East,Organic Search,32,Home & Kitchen
100624,2025-06-27,South,Organic Search,18,Home & Kitchen
100625,2025-05-31,Central,Referral,50,Electronics
100626,2023-01-01,West,Organic Search,42,Home & Kitchen
100627,2024-03-07,South,Organic Search,26,Home & Kitchen
100628,2024-12-20,East,Organic Search,37,Home & Kitchen
100629,2024-07-07,Central,Referral,45,Home & Kitchen
100630,2024-11-14,South,Social Media,35,Toys & Games
100631,2024-05-22,North,Organic Search,52,Grocery
100632,2024-11-05,South,Paid Ads,67,Books
100633,2024-08-01,West,Organic Search,33,Toys & Games
100634,2023-10-06,Central,Direct,28,Fashion
100635,2023-11-06,South,Organic Search,24,Fashion
100636,2023-01-01,North,Social Media,18,Home & Kitchen
100637,2024-02-07,North,Social Media,48,Books
100638,2024-06-16,East,Social Media,31,Books
100639,2023-01-01,North,Direct,44,Books
100640,2024-09-01,North,Paid Ads,46,Fashion
100641,2025-07-26,West,Referral,23,Fashion
100642,2023-08-03,Central,Paid Ads,24,Fashion
100643,2024-03-27,South,Referral,54,Home & Kitchen
100644,2024-07-02,East,Paid Ads,34,Home & Kitchen
100645,2023-07-20,East,Organic Search,27,Books
100646,2024-11-02,West,Organic Search,23,Books
100647,2025-07-23,Central,Organic Search,33,Fashion
100648,2023-07-10,Central,Direct,51,Sports & Outdoors
100649,2024-12-27,South,Email,42,Home & Kitchen
100650,2025-03-01,Central,Organic Search,36,Electronics
100651,2025-07-20,North,Social Media,52,Books
100652,2023-08-24,Central,Referral,50,Sports & Outdoors
100653,2025-08-11,North,Paid Ads,38,Books
100654,2023-01-01,North,Paid Ads,65,Fashion
100655,2024-10-09,North,Referral,32,Home & Kitchen
100656,2023-07-30,North,Organic Search,47,Sports & Outdoors
100657,2024-01-26,East,Social Media,30,Electronics
100658,2023-01-01,West,Organic Search,44,Toys & Games
100659,2024-02-06,West,Organic Search,32,Electronics
100660,2023-01-06,North,Referral,40,Fashion
100661,2024-12-03,South,Referral,61,Beauty & Personal Care
100662,2025-06-01,North,Direct,45,Home & Kitchen
100663,2023-05-09,North,Organic Search,40,Beauty & Personal Care
100664,2025-06-04,West,Referral,26,Home & Kitchen
100665,2023-08-29,West,Direct,37,Grocery
100666,2025-03-21,South,Referral,23,Toys & Games
100667,2024-03-19,South,Direct,44,Sports & Outdoors
100668,2023-01-01,Central,Direct,44,Beauty & Personal Care
100669,2023-10-08,East,Email,33,Home & Kitchen
100670,2024-08-31,South,Direct,53,Books
100671,2024-01-16,Central,Social Media,51,Sports & Outdoors
100672,2024-11-25,North,Social Media,36,Sports & Outdoors
100673,2023-01-01,South,Direct,41,Electronics
100674,2025-01-12,West,Email,28,Books
100675,2024-07-30,East,Organic Search,32,Fashion
100676,2023-11-20,North,Paid Ads,23,Beauty & Personal Care
100677,2024-02-16,Central,Organic Search,29,Sports & Outdoors
100678,2023-12-31,South,Direct,33,Toys & Games
100679,2024-11-20,West,Organic Search,18,Electronics
100680,2024-09-12,South,Paid Ads,41,Fashion
100681,2023-06-04,West,Social Media,46,Electronics
100682,2023-07-02,Central,Organic Search,34,Sports & Outdoors
100683,2024-02-06,West,Direct,18,Fashion
100684,2023-01-01,Central,Social Media,32,Electronics
100685,2023-05-13,East,Organic Search,19,Electronics
100686,2023-07-18,North,Organic Search,28,Sports & Outdoors
100687,2025-06-06,East,Email,50,Electronics
100688,2024-02-11,East,Referral,18,Home & Kitchen
100689,2024-04-23,West,Paid Ads,26,Fashion
100690,2023-01-01,South,Paid Ads,44,Books
100691,2024-08-16,West,Direct,27,Electronics
100692,2024-05-23,East,Email,26,Fashion
100693,2025-03-23,West,Referral,57,Grocery
100694,2025-02-20,East,Paid Ads,39,Electronics
100695,2023-01-01,South,Direct,45,Electronics
100696,2024-01-02,South,Referral,40,Sports & Outdoors
100697,2023-01-01,Central,Paid Ads,36,Fashion
100698,2024-08-22,North,Direct,48,Fashion
100699,2025-05-12,South,Direct,55,Electronics
100700,2024-10-02,East,Referral,18,Beauty & Personal Care
100701,2024-11-16,North,Email,34,Home & Kitchen
100702,2023-09-21,Central,Paid Ads,34,Grocery
100703,2023-10-11,South,Social Media,30,Electronics
100704,2023-12-11,South,Organic Search,45,Toys & Games
100705,2023-01-01,South,Social Media,37,Electronics
100706,2023-01-01,North,Paid Ads,56,Fashion
100707,2025-02-07,West,Paid Ads,47,Electronics
100708,2023-04-24,East,Direct,50,Sports & Outdoors
100709,2024-06-15,South,Organic Search,21,Fashion
100710,2024-08-30,Central,Email,26,Electronics
100711,2023-01-01,West,Paid Ads,27,Beauty & Personal Care
100712,2025-02-19,East,Organic Search,49,Fashion
100713,2023-06-02,East,Organic Search,24,Beauty & Personal Care
100714,2023-08-28,West,Paid Ads,24,Home & Kitchen
100715,2025-02-22,North,Paid Ads,22,Electronics
100716,2025-06-09,Central,Paid Ads,65,Grocery
100717,2024-07-22,South,Referral,33,Fashion
100718,2023-02-15,North,Social Media,40,Electronics
100719,2024-02-13,East,Organic Search,22,Beauty & Personal Care
100720,2023-01-01,Central,Paid Ads,45,Grocery
100721,2024-03-11,West,Organic Search,18,Home & Kitchen
100722,2023-01-01,South,Organic Search,24,Grocery
100723,2024-12-11,South,Organic Search,26,Electronics
100724,2023-12-12,East,Referral,37,Fashion
100725,2024-10-22,South,Referral,26,Books
100726,2024-07-31,Central,Direct,51,Sports & Outdoors
100727,2024-05-24,South,Email,40,Electronics
100728,2024-02-14,South,Social Media,27,Beauty & Personal Care
100729,2025-01-11,North,Paid Ads,45,Sports & Outdoors
100730,2024-01-03,West,Organic Search,30,Electronics
100731,2024-06-11,North,Referral,28,Electronics
100732,2025-05-05,Central,Paid Ads,44,Beauty & Personal Care
100733,2025-06-23,Central,Organic Search,18,Home & Kitchen
100734,2023-02-12,North,Direct,43,Home & Kitchen
100735,2024-08-16,North,Organic Search,27,Grocery
100736,2025-05-18,Central,Organic Search,27,Electronics
100737,2023-01-01,North,Direct,56,Sports & Outdoors
100738,2023-11-19,East,Paid Ads,29,Grocery
100739,2024-02-25,Central,Paid Ads,45,Home & Kitchen
100740,2025-01-29,North,Organic Search,38,Books
100741,2025-05-07,West,Paid Ads,39,Beauty & Personal Care
100742,2024-04-22,South,Direct,32,Fashion
100743,2024-07-02,East,Referral,31,Beauty & Personal Care
100744,2025-03-21,Central,Paid Ads,51,Electronics
100745,2025-03-26,West,Paid Ads,45,Sports & Outdoors
100746,2025-04-03,South,Paid Ads,29,Electronics
100747,2025-04-08,Central,Social Media,23,Fashion
100748,2024-12-19,East,Organic Search,28,Home & Kitchen
100749,2024-02-25,North,Organic Search,45,Home & Kitchen
100750,2023-12-17,South,Referral,47,Beauty & Personal Care
100751,2024-07-08,South,Direct,41,Beauty & Personal Care
100752,2024-05-09,West,Direct,18,Grocery
100753,2023-11-26,Central,Email,43,Home & Kitchen
100754,2025-07-13,North,Social Media,49,Books
100755,2024-04-11,West,Email,36,Electronics
100756,2023-01-01,Central,Direct,56,Grocery
100757,2024-08-23,Central,Organic Search,20,Fashion
100758,2023-03-10,West,Paid Ads,42,Beauty & Personal Care
100759,2024-08-18,South,Organic Search,23,Toys & Games
100760,2023-10-26,North,Direct,46,Sports & Outdoors
100761,2024-03-04,Central,Direct,41,Home & Kitchen
100762,2025-04-05,East,Email,54,Home & Kitchen
100763,2025-02-28,South,Paid Ads,40,Electronics
100764,2023-01-01,West,Direct,30,Books
100765,2023-07-13,West,Organic Search,29,Beauty & Personal Care
100766,2024-07-28,Central,Organic Search,32,Beauty & Personal Care
100767,2024-09-07,Central,Social Media,29,Fashion
100768,2025-01-28,Central,Email,49,Sports & Outdoors
100769,2024-01-29,North,Direct,49,Fashion
100770,2025-01-11,North,Paid Ads,18,Home & Kitchen
100771,2024-10-14,South,Paid Ads,35,Electronics
100772,2024-12-20,West,Paid Ads,35,Sports & Outdoors
100773,2023-08-15,East,Organic Search,26,Fashion
100774,2024-08-10,Central,Direct,39,Beauty & Personal Care
100775,2024-05-06,Central,Paid Ads,51,Grocery
100776,2025-04-02,Central,Organic Search,44,Beauty & Personal Care
100777,2024-12-21,North,Paid Ads,49,Beauty & Personal Care
100778,2024-04-28,West,Referral,27,Grocery
100779,2025-06-03,Central,Direct,35,Toys & Games
100780,2024-09-02,Central,Organic Search,26,Fashion
100781,2024-06-28,South,Organic Search,37,Home & Kitchen
100782,2025-04-21,West,Direct,38,Home & Kitchen
100783,2023-04-06,East,Social Media,45,Electronics
100784,2024-02-18,North,Paid Ads,49,Home & Kitchen
100785,2024-08-13,South,Organic Search,42,Books
100786,2025-01-06,South,Direct,25,Grocery
100787,2025-06-07,Central,Referral,20,Grocery
100788,2023-05-21,North,Organic Search,40,Electronics
100789,2024-11-07,North,Organic Search,51,Home & Kitchen
100790,2025-05-12,East,Organic Search,34,Toys & Games
100791,2025-01-12,East,Organic Search,18,Beauty & Personal Care
100792,2024-01-06,East,Organic Search,57,Toys & Games
100793,2024-03-31,North,Organic Search,40,Fashion
100794,2025-03-20,East,Organic Search,36,Home & Kitchen
100795,2023-02-08,Central,Paid Ads,22,Home & Kitchen
100796,2025-05-14,North,Social Media,35,Grocery
100797,2023-01-01,West,Paid Ads,42,Fashion
100798,2024-04-16,North,Email,40,Home & Kitchen
100799,2024-10-19,South,Organic Search,27,Sports & Outdoors
100800,2024-09-11,Central,Direct,34,Fashion
100801,2024-05-28,South,Direct,28,Home & Kitchen
100802,2023-12-03,East,Direct,53,Grocery
100803,2025-06-24,South,Organic Search,44,Fashion
100804,2025-01-19,West,Organic Search,29,Beauty & Personal Care
100805,2024-06-08,East,Social Media,22,Electronics
100806,2023-01-15,East,Organic Search,38,Toys & Games
100807,2023-02-08,Central,Organic Search,29,Books
100808,2023-01-01,East,Organic Search,30,Toys & Games
100809,2023-03-10,East,Social Media,22,Grocery
100810,2025-02-02,Central,Email,23,Sports & Outdoors
100811,2024-06-30,East,Organic Search,36,Electronics
100812,2023-03-07,Central,Direct,32,Home & Kitchen
100813,2023-05-05,West,Email,62,Electronics
100814,2024-08-28,Central,Organic Search,41,Beauty & Personal Care
100815,2023-12-15,East,Paid Ads,22,Toys & Games
100816,2024-11-08,East,Organic Search,18,Home & Kitchen
100817,2025-05-23,North,Direct,39,Fashion
100818,2024-08-02,North,Referral,30,Fashion
100819,2024-08-20,North,Referral,49,Beauty & Personal Care
100820,2024-11-20,West,Referral,38,Grocery
100821,2023-12-01,South,Paid Ads,18,Beauty & Personal Care
100822,2024-09-07,South,Direct,23,Sports & Outdoors
100823,2024-02-01,West,Direct,27,Home & Kitchen
100824,2023-08-25,South,Referral,39,Home & Kitchen
100825,2023-01-01,North,Paid Ads,23,Fashion
100826,2024-07-28,East,Organic Search,36,Electronics
100827,2023-01-06,East,Organic Search,20,Grocery
100828,2024-04-06,North,Organic Search,35,Sports & Outdoors
100829,2024-03-14,South,Social Media,39,Electronics
100830,2024-07-23,South,Email,51,Beauty & Personal Care
100831,2024-05-08,West,Direct,37,Beauty & Personal Care
100832,2024-09-04,South,Organic Search,26,Grocery
100833,2023-04-27,North,Organic Search,51,Electronics
100834,2025-01-11,South,Organic Search,32,Electronics
100835,2025-05-24,East,Direct,43,Fashion
100836,2024-11-28,West,Email,28,Fashion
100837,2024-12-22,North,Social Media,35,Electronics
100838,2024-11-28,Central,Social Media,26,Grocery
100839,2024-08-09,South,Social Media,38,Toys & Games
100840,2024-11-27,South,Organic Search,43,Books
100841,2024-08-13,North,Organic Search,29,Sports & Outdoors
100842,2024-11-26,South,Paid Ads,28,Beauty & Personal Care
100843,2024-01-23,East,Organic Search,38,Beauty & Personal Care
100844,2023-01-01,West,Social Media,25,Grocery
100845,2024-04-13,West,Paid Ads,18,Grocery
100846,2024-11-17,East,Referral,38,Fashion
100847,2025-08-04,North,Social Media,33,Sports & Outdoors
100848,2023-01-01,South,Social Media,33,Electronics
100849,2024-03-23,West,Direct,40,Electronics
100850,2024-08-16,West,Paid Ads,42,Fashion
100851,2025-08-01,East,Referral,33,Home & Kitchen
100852,2024-07-31,East,Organic Search,22,Fashion
100853,2024-05-11,East,Referral,27,Grocery
100854,2024-11-25,Central,Social Media,41,Beauty & Personal Care
100855,2025-05-02,East,Organic Search,36,Home & Kitchen
100856,2025-05-10,East,Organic Search,28,Sports & Outdoors
100857,2023-01-01,South,Referral,26,Books
100858,2024-05-22,East,Referral,41,Sports & Outdoors
100859,2024-11-26,West,Referral,32,Fashion
100860,2024-06-11,Central,Paid Ads,43,Fashion
100861,2024-07-04,West,Referral,44,Fashion
100862,2025-05-16,West,Social Media,31,Sports & Outdoors
100863,2023-06-05,West,Organic Search,45,Home & Kitchen
100864,2024-08-24,North,Social Media,36,Electronics
100865,2024-05-17,South,Social Media,37,Beauty & Personal Care
100866,2023-01-01,South,Email,18,Fashion
100867,2025-04-28,West,Paid Ads,24,Beauty & Personal Care
100868,2025-01-22,West,Paid Ads,24,Beauty & Personal Care
100869,2024-03-02,North,Direct,31,Fashion
100870,2023-06-16,North,Direct,36,Toys & Games
100871,2024-12-17,East,Organic Search,36,Home & Kitchen
100872,2024-12-05,Central,Direct,38,Beauty & Personal Care
100873,2023-10-21,North,Organic Search,27,Sports & Outdoors
100874,2023-01-01,Central,Direct,42,Books
100875,2024-05-31,North,Organic Search,54,Electronics
100876,2025-01-22,South,Paid Ads,31,Home & Kitchen
100877,2025-03-18,West,Direct,27,Grocery
100878,2024-08-10,West,Organic Search,27,Grocery
100879,2023-07-12,Central,Email,35,Electronics
100880,2023-01-01,North,Social Media,29,Fashion
100881,2024-09-28,North,Organic Search,18,Fashion
100882,2024-05-31,East,Direct,18,Grocery
100883,2023-01-01,East,Social Media,46,Toys & Games
100884,2024-03-09,South,Direct,49,Home & Kitchen
100885,2024-04-11,West,Direct,52,Books
100886,2023-01-01,South,Organic Search,37,Fashion
100887,2024-05-22,Central,Organic Search,24,Books
100888,2025-03-05,North,Paid Ads,30,Electronics
100889,2023-01-01,West,Social Media,18,Electronics
100890,2025-06-04,East,Organic Search,18,Home & Kitchen
100891,2023-04-13,North,Paid Ads,37,Grocery
100892,2024-06-27,West,Email,40,Electronics
100893,2024-09-25,North,Organic Search,56,Fashion
100894,2024-10-03,East,Referral,34,Books
100895,2024-08-11,West,Paid Ads,20,Fashion
